order_id,product_id,quantity,selling_price,discount,customer_id,order_date,shipping_date,region,payment_mode,cost_price,category,sub_category,brand,name,gender,age,city,revenue,profit,discount_impact,is_return
8443,8,1,230.0,0,1372,2024-04-04,2024-04-20,South,UPI,92.89,Clothing,Women's Wear,TrendSetter,Vivaan Menon,Male,57,Nagpur,230.0,137.11,0.0,False
8443,258,2,24.0,0,1372,2024-04-04,2024-04-20,South,UPI,11.68,Books,Comics,LearnHub,Vivaan Menon,Male,57,Nagpur,48.0,24.64,0.0,False
8444,442,1,1688.05,35,706,2024-03-05,2024-03-06,West,Credit Card,1573.73,Electronics,Mobile Phones,TechPro,Diya Iyer,Female,40,Nagpur,1688.05,114.31999999999994,590.8175,False
8445,360,3,1304.6,45,1507,2023-12-04,2023-12-05,West,Debit Card,1352.82,Electronics,Cameras,TechPro,Priya Sharma,Female,26,Kochi,3913.7999999999997,-144.6600000000003,1761.21,False
8445,351,1,26.0,0,1507,2023-12-04,2023-12-05,West,Debit Card,12.11,Books,Comics,PageTurner,Priya Sharma,Female,26,Kochi,26.0,13.89,0.0,False
8445,47,1,197.0,0,1507,2023-12-04,2023-12-05,West,Debit Card,99.69,Clothing,Women's Wear,UrbanFit,Priya Sharma,Female,26,Kochi,197.0,97.31,0.0,False
8446,302,1,137.6,20,232,2023-02-11,2023-02-12,North,UPI,69.27,Clothing,Footwear,UrbanFit,Reyansh Reddy,Male,38,Lucknow,137.6,68.33,27.52,False
8447,245,2,34.0,0,291,2023-11-16,2023-11-19,North,Debit Card,14.97,Books,Non-Fiction,StoryHouse,Kavita Shah,Female,32,Nagpur,68.0,38.06,0.0,False
8448,248,1,272.0,0,629,2024-10-29,2024-11-01,North,UPI,142.58,Clothing,Footwear,TrendSetter,Arun Nair,Male,34,Nagpur,272.0,129.42,0.0,False
8448,321,2,65.0,0,629,2024-10-29,2024-11-01,North,UPI,34.57,Clothing,Accessories,UrbanFit,Arun Nair,Male,34,Nagpur,130.0,60.86,0.0,False
8449,254,1,1944.0,0,116,2024-02-13,2024-02-20,East,UPI,1078.26,Electronics,Mobile Phones,Electra,Priya Pandey,Female,35,Ahmedabad,1944.0,865.74,0.0,False
8450,370,1,74.1,5,1773,2024-04-15,2024-04-19,East,Net Banking,30.16,Books,Magazines,WordCraft,Aadhya Rao,Female,22,Ahmedabad,74.1,43.94,3.705,False
8450,93,1,73.8,10,1773,2024-04-15,2024-04-19,East,Net Banking,46.06,Sports & Outdoors,Yoga,SportMax,Aadhya Rao,Female,22,Ahmedabad,73.8,27.739999999999995,7.38,False
8450,417,1,2324.0,30,1773,2024-04-15,2024-04-19,East,Net Banking,2318.7,Electronics,Smartwatches,ZoomTech,Aadhya Rao,Female,22,Ahmedabad,2324.0,5.300000000000182,697.2,False
8451,92,2,162.4,20,580,2024-05-13,2024-05-14,East,Debit Card,104.24,Clothing,Men's Wear,TrendSetter,Ishaan Menon,Male,26,Kochi,324.8,116.32000000000002,64.96,False
8451,420,1,194.4,10,580,2024-05-13,2024-05-14,East,Debit Card,103.64,Clothing,Women's Wear,ClassicWear,Ishaan Menon,Male,26,Kochi,194.4,90.76,19.44,False
8451,48,1,386.65,5,580,2024-05-13,2024-05-14,East,Debit Card,199.68,Sports & Outdoors,Fitness,FitLife,Ishaan Menon,Male,26,Kochi,386.65,186.96999999999997,19.3325,False
8451,186,1,173.4,15,580,2024-05-13,2024-05-14,East,Debit Card,105.51,Clothing,Kids' Wear,ClassicWear,Ishaan Menon,Male,26,Kochi,173.4,67.89,26.01,False
8452,435,3,203.2,20,1294,2024-09-02,2024-09-06,West,UPI,115.91,Sports & Outdoors,Fitness,SportMax,Saanvi Desai,Female,35,Ahmedabad,609.5999999999999,261.8699999999999,121.91999999999999,True
8453,324,2,111.35,15,1028,2023-04-04,2023-04-08,South,Debit Card,70.97,Clothing,Footwear,ClassicWear,Lakshmi Mukherjee,Female,35,Delhi,222.7,80.75999999999999,33.405,False
8454,296,1,139.2,20,599,2023-03-20,2023-03-22,West,UPI,88.94,Home & Kitchen,Decor,HomeEase,Sai Joshi,Male,32,Pune,139.2,50.25999999999999,27.84,False
8454,1,3,2164.5,25,599,2023-03-20,2023-03-22,West,UPI,1591.65,Electronics,Mobile Phones,ZoomTech,Sai Joshi,Male,32,Pune,6493.5,1718.5499999999993,1623.375,True
8454,317,1,402.0,0,599,2023-03-20,2023-03-22,West,UPI,255.76,Home & Kitchen,Bedding,LivingSpace,Sai Joshi,Male,32,Pune,402.0,146.24,0.0,False
8454,129,3,29.75,15,599,2023-03-20,2023-03-22,West,UPI,17.18,Books,Comics,PageTurner,Sai Joshi,Male,32,Pune,89.25,37.71,13.3875,False
8455,258,1,24.0,0,1315,2024-08-24,2024-08-30,North,UPI,11.68,Books,Comics,LearnHub,Myra Mehta,Female,33,Pune,24.0,12.32,0.0,False
8456,337,1,36.0,0,675,2023-12-08,2023-12-13,West,Debit Card,17.04,Books,Educational,PageTurner,Geeta Das,Female,32,Bhubaneswar,36.0,18.96,0.0,False
8456,111,1,457.0,0,675,2023-12-08,2023-12-13,West,Debit Card,226.4,Sports & Outdoors,Team Sports,OutdoorPro,Geeta Das,Female,32,Bhubaneswar,457.0,230.6,0.0,False
8456,351,1,26.0,0,675,2023-12-08,2023-12-13,West,Debit Card,12.11,Books,Comics,PageTurner,Geeta Das,Female,32,Bhubaneswar,26.0,13.89,0.0,False
8457,310,1,25.65,5,580,2023-01-28,2023-01-29,East,Wallet,12.97,Sports & Outdoors,Yoga,OutdoorPro,Ishaan Menon,Male,26,Kochi,25.65,12.679999999999998,1.2825,False
8457,325,2,16.0,0,580,2023-01-28,2023-01-29,East,Wallet,6.71,Books,Fiction,StoryHouse,Ishaan Menon,Male,26,Kochi,32.0,18.58,0.0,False
8457,323,3,46.0,0,580,2023-01-28,2023-01-29,East,Wallet,24.92,Home & Kitchen,Storage,DreamHome,Ishaan Menon,Male,26,Kochi,138.0,63.239999999999995,0.0,False
8457,179,1,459.85,15,580,2023-01-28,2023-01-29,East,Wallet,349.05,Home & Kitchen,Cookware,LivingSpace,Ishaan Menon,Male,26,Kochi,459.85,110.80000000000001,68.9775,False
8457,74,2,2475.9,10,580,2023-01-28,2023-01-29,East,Wallet,1801.71,Electronics,Cameras,NovaTech,Ishaan Menon,Male,26,Kochi,4951.8,1348.38,495.18,False
8458,117,2,82.8,10,1033,2024-12-20,2024-12-24,North,UPI,42.53,Clothing,Footwear,ClassicWear,Geeta Shah,Female,41,Surat,165.6,80.53999999999999,16.56,False
8459,361,1,361.8,10,709,2023-08-10,2023-08-13,East,UPI,207.79,Home & Kitchen,Cookware,ComfortPro,Vivaan Rao,Male,26,Ranchi,361.8,154.01000000000002,36.18,False
8459,209,2,212.8,5,709,2023-08-10,2023-08-13,East,UPI,103.77,Clothing,Accessories,ClassicWear,Vivaan Rao,Male,26,Ranchi,425.6,218.06000000000003,21.28,False
8460,340,1,2482.4,20,676,2024-06-08,2024-06-20,East,Credit Card,1897.92,Electronics,Laptops,SkyNet,Meera Gupta,Female,39,Bhubaneswar,2482.4,584.48,496.48,True
8460,350,1,229.0,0,676,2024-06-08,2024-06-20,East,Credit Card,117.12,Sports & Outdoors,Fitness,TrailBlazer,Meera Gupta,Female,39,Bhubaneswar,229.0,111.88,0.0,False
8461,262,2,1751.25,25,83,2024-09-04,2024-09-06,East,Net Banking,1416.23,Electronics,Cameras,NovaTech,Anita Thakur,Female,40,Pune,3502.5,670.04,875.625,False
8462,236,1,49.3,15,1773,2023-05-24,2023-05-27,South,Debit Card,23.26,Clothing,Women's Wear,UrbanFit,Aadhya Rao,Female,22,Ahmedabad,49.3,26.039999999999996,7.395,False
8462,382,1,14.4,10,1773,2023-05-24,2023-05-27,South,Debit Card,5.71,Books,Comics,LearnHub,Aadhya Rao,Female,22,Ahmedabad,14.4,8.690000000000001,1.44,False
8463,276,1,2248.8,20,790,2024-12-29,2024-12-30,East,Debit Card,1793.46,Electronics,Smartwatches,ZoomTech,Pooja Yadav,Female,48,Patna,2248.8,455.34000000000015,449.76,False
8463,377,1,957.0,0,790,2024-12-29,2024-12-30,East,Debit Card,594.31,Electronics,Cameras,NovaTech,Pooja Yadav,Female,48,Patna,957.0,362.69000000000005,0.0,False
8463,386,1,213.3,10,790,2024-12-29,2024-12-30,East,Debit Card,138.79,Sports & Outdoors,Yoga,TrailBlazer,Pooja Yadav,Female,48,Patna,213.3,74.51000000000002,21.33,False
8464,378,1,327.0,0,580,2024-12-19,2024-12-22,East,UPI,189.76,Sports & Outdoors,Camping,SportMax,Ishaan Menon,Male,26,Kochi,327.0,137.24,0.0,False
8464,386,1,225.15,5,580,2024-12-19,2024-12-22,East,UPI,138.79,Sports & Outdoors,Yoga,TrailBlazer,Ishaan Menon,Male,26,Kochi,225.15,86.36000000000001,11.2575,False
8465,232,1,1247.4,55,675,2024-09-23,2024-09-25,West,Debit Card,1841.98,Electronics,Laptops,Electra,Geeta Das,Female,32,Bhubaneswar,1247.4,-594.5799999999999,686.07,False
8466,183,1,330.3,10,1372,2023-12-09,2023-12-13,South,UPI,208.21,Home & Kitchen,Cookware,DreamHome,Vivaan Menon,Male,57,Nagpur,330.3,122.09,33.03,False
8467,362,1,30.0,0,1327,2023-10-19,2023-10-20,South,Credit Card,11.33,Books,Fiction,KnowledgeFirst,Diya Iyer,Female,29,Bangalore,30.0,18.67,0.0,False
8467,217,1,187.85,15,1327,2023-10-19,2023-10-20,South,Credit Card,94.13,Clothing,Accessories,UrbanFit,Diya Iyer,Female,29,Bangalore,187.85,93.72,28.1775,False
8467,476,1,51.3,10,1327,2023-10-19,2023-10-20,South,Credit Card,21.75,Books,Non-Fiction,PageTurner,Diya Iyer,Female,29,Bangalore,51.3,29.549999999999997,5.13,False
8468,220,1,187.2,10,1079,2024-03-30,2024-04-03,North,Debit Card,84.71,Clothing,Footwear,FashionHub,Aarav Sharma,Male,31,Patna,187.2,102.49,18.72,False
8469,124,2,334.4,20,1317,2023-12-27,2023-12-31,West,Debit Card,238.72,Sports & Outdoors,Camping,TrailBlazer,Sara Roy,Female,45,Ranchi,668.8,191.35999999999996,133.76,False
8469,135,1,710.4,20,1317,2023-12-27,2023-12-31,West,Debit Card,562.71,Electronics,Laptops,TechPro,Sara Roy,Female,45,Ranchi,710.4,147.68999999999994,142.08,False
8469,44,1,715.4,30,1317,2023-12-27,2023-12-31,West,Debit Card,626.52,Electronics,Cameras,SkyNet,Sara Roy,Female,45,Ranchi,715.4,88.88,214.62,False
8470,373,1,87.4,5,1058,2024-03-10,2024-03-13,South,Net Banking,38.32,Clothing,Men's Wear,ClassicWear,Meera Reddy,Female,32,Jaipur,87.4,49.080000000000005,4.37,True
8470,383,2,72.2,5,1058,2024-03-10,2024-03-13,South,Net Banking,40.24,Clothing,Women's Wear,UrbanFit,Meera Reddy,Female,32,Jaipur,144.4,63.92,7.22,False
8470,353,1,114.3,10,1058,2024-03-10,2024-03-13,South,Net Banking,64.39,Sports & Outdoors,Cycling,ActiveGear,Meera Reddy,Female,32,Jaipur,114.3,49.91,11.43,False
8471,282,2,248.2,15,967,2023-11-12,2023-11-15,West,Wallet,133.58,Clothing,Women's Wear,ClassicWear,Priya Gupta,Female,41,Jaipur,496.4,229.23999999999995,74.46,False
8472,143,1,193.0,0,291,2024-06-29,2024-07-04,North,Debit Card,93.57,Sports & Outdoors,Fitness,SportMax,Kavita Shah,Female,32,Nagpur,193.0,99.43,0.0,False
8472,461,1,145.8,10,291,2024-06-29,2024-07-04,North,Debit Card,74.63,Clothing,Kids' Wear,TrendSetter,Kavita Shah,Female,32,Nagpur,145.8,71.17000000000002,14.58,False
8473,67,1,12.0,0,1372,2023-08-20,2023-08-24,South,UPI,5.51,Books,Comics,PageTurner,Vivaan Menon,Male,57,Nagpur,12.0,6.49,0.0,False
8473,287,1,987.7,15,1372,2023-08-20,2023-08-24,South,UPI,659.97,Electronics,Headphones,NovaTech,Vivaan Menon,Male,57,Nagpur,987.7,327.73,148.155,True
8473,321,2,65.0,0,1372,2023-08-20,2023-08-24,South,UPI,34.57,Clothing,Accessories,UrbanFit,Vivaan Menon,Male,57,Nagpur,130.0,60.86,0.0,False
8473,424,1,414.0,0,1372,2023-08-20,2023-08-24,South,UPI,221.91,Sports & Outdoors,Camping,TrailBlazer,Vivaan Menon,Male,57,Nagpur,414.0,192.09,0.0,False
8474,399,1,174.25,15,1372,2025-02-09,2025-02-10,West,UPI,121.13,Home & Kitchen,Storage,HomeEase,Vivaan Menon,Male,57,Nagpur,174.25,53.120000000000005,26.1375,False
8474,383,1,72.2,5,1372,2025-02-09,2025-02-10,West,UPI,40.24,Clothing,Women's Wear,UrbanFit,Vivaan Menon,Male,57,Nagpur,72.2,31.96,3.61,True
8474,34,1,2249.0,35,1372,2025-02-09,2025-02-10,West,UPI,2132.43,Electronics,Cameras,TechPro,Vivaan Menon,Male,57,Nagpur,2249.0,116.57000000000016,787.15,False
8474,334,2,202.3,15,1372,2025-02-09,2025-02-10,West,UPI,117.26,Clothing,Women's Wear,ClassicWear,Vivaan Menon,Male,57,Nagpur,404.6,170.08,60.69,False
8475,145,1,235.8,10,830,2024-03-28,2024-03-29,South,UPI,165.19,Home & Kitchen,Bedding,HomeEase,Vivaan Roy,Male,27,Nagpur,235.8,70.61000000000001,23.58,True
8476,1,2,2308.8,20,1372,2023-10-16,2023-10-19,South,COD,1591.65,Electronics,Mobile Phones,ZoomTech,Vivaan Menon,Male,57,Nagpur,4617.6,1434.3000000000002,923.52,False
8476,236,1,58.0,0,1372,2023-10-16,2023-10-19,South,COD,23.26,Clothing,Women's Wear,UrbanFit,Vivaan Menon,Male,57,Nagpur,58.0,34.739999999999995,0.0,False
8477,91,1,113.9,15,867,2023-11-24,2023-11-28,East,Debit Card,68.6,Clothing,Accessories,TrendSetter,Sara Joshi,Female,37,Lucknow,113.9,45.30000000000001,17.085,False
8478,176,2,130.9,15,84,2024-07-15,2024-07-18,East,Credit Card,82.82,Clothing,Women's Wear,StyleCraft,Myra Yadav,Female,35,Surat,261.8,96.16000000000003,39.27,False
8478,231,1,433.2,5,84,2024-07-15,2024-07-18,East,Credit Card,231.21,Home & Kitchen,Bedding,DreamHome,Myra Yadav,Female,35,Surat,433.2,201.98999999999998,21.66,False
8478,145,1,222.7,15,84,2024-07-15,2024-07-18,East,Credit Card,165.19,Home & Kitchen,Bedding,HomeEase,Myra Yadav,Female,35,Surat,222.7,57.50999999999999,33.405,False
8479,223,1,730.8,30,810,2023-11-04,2023-11-08,North,Debit Card,675.86,Electronics,Cameras,NovaTech,Aditya Yadav,Male,31,Lucknow,730.8,54.93999999999994,219.24,False
8479,460,1,45.0,0,810,2023-11-04,2023-11-08,North,Debit Card,27.16,Home & Kitchen,Furniture,KitchenKing,Aditya Yadav,Male,31,Lucknow,45.0,17.84,0.0,False
8479,55,1,361.0,5,810,2023-11-04,2023-11-08,North,Debit Card,207.19,Home & Kitchen,Cookware,DreamHome,Aditya Yadav,Male,31,Lucknow,361.0,153.81,18.05,True
8479,475,1,107.1,15,810,2023-11-04,2023-11-08,North,Debit Card,59.1,Clothing,Men's Wear,StyleCraft,Aditya Yadav,Male,31,Lucknow,107.1,47.99999999999999,16.065,False
8480,253,2,122.55,5,1013,2024-05-19,2024-05-24,South,Credit Card,73.61,Home & Kitchen,Cookware,LivingSpace,Geeta Bose,Female,28,Patna,245.1,97.88,12.255,False
8481,337,3,36.0,0,1372,2024-07-19,2024-07-20,South,Credit Card,17.04,Books,Educational,PageTurner,Vivaan Menon,Male,57,Nagpur,108.0,56.88,0.0,False
8482,415,1,227.7,10,1083,2023-10-06,2023-10-07,East,COD,146.48,Home & Kitchen,Bedding,HomeEase,Reyansh Pandey,Male,25,Jaipur,227.7,81.22,22.77,False
8483,491,1,364.5,10,1563,2024-12-22,2025-01-03,North,Net Banking,204.62,Sports & Outdoors,Cycling,OutdoorPro,Aarav Thakur,Male,42,Kolkata,364.5,159.88,36.45,True
8484,62,3,404.0,0,1773,2023-02-01,2023-02-04,East,COD,209.07,Home & Kitchen,Decor,HomeEase,Aadhya Rao,Female,22,Ahmedabad,1212.0,584.79,0.0,False
8484,124,1,355.3,15,1773,2023-02-01,2023-02-04,East,COD,238.72,Sports & Outdoors,Camping,TrailBlazer,Aadhya Rao,Female,22,Ahmedabad,355.3,116.58000000000001,53.295,False
8484,128,2,198.55,5,1773,2023-02-01,2023-02-04,East,COD,83.72,Clothing,Accessories,StyleCraft,Aadhya Rao,Female,22,Ahmedabad,397.1,229.66000000000003,19.855,False
8484,184,2,255.0,0,1773,2023-02-01,2023-02-04,East,COD,104.74,Clothing,Kids' Wear,TrendSetter,Aadhya Rao,Female,22,Ahmedabad,510.0,300.52,0.0,False
8485,374,1,1779.0,0,232,2024-12-27,2024-12-29,East,UPI,1091.42,Electronics,Mobile Phones,SkyNet,Reyansh Reddy,Male,38,Lucknow,1779.0,687.5799999999999,0.0,False
8486,71,1,61.0,0,1773,2024-07-06,2024-07-09,East,Net Banking,29.35,Clothing,Accessories,UrbanFit,Aadhya Rao,Female,22,Ahmedabad,61.0,31.65,0.0,False
8487,344,1,266.05,15,471,2024-09-26,2024-10-07,West,UPI,167.85,Home & Kitchen,Decor,HomeEase,Sanjay Pandey,Male,34,Patna,266.05,98.20000000000002,39.9075,False
8487,414,1,161.0,0,471,2024-09-26,2024-10-07,West,UPI,73.2,Sports & Outdoors,Team Sports,SportMax,Sanjay Pandey,Male,34,Patna,161.0,87.8,0.0,True
8488,474,1,183.0,0,1033,2024-07-16,2024-07-18,North,Credit Card,109.78,Home & Kitchen,Furniture,DreamHome,Geeta Shah,Female,41,Surat,183.0,73.22,0.0,False
8488,44,2,715.4,30,1033,2024-07-16,2024-07-18,North,Credit Card,626.52,Electronics,Cameras,SkyNet,Geeta Shah,Female,41,Surat,1430.8,177.76,429.24,False
8488,403,1,113.05,5,1033,2024-07-16,2024-07-18,North,Credit Card,58.61,Sports & Outdoors,Yoga,ActiveGear,Geeta Shah,Female,41,Surat,113.05,54.44,5.6525,False
8488,438,1,298.0,0,1033,2024-07-16,2024-07-18,North,Credit Card,161.48,Clothing,Men's Wear,ClassicWear,Geeta Shah,Female,41,Surat,298.0,136.52,0.0,False
8488,22,1,2656.0,20,1033,2024-07-16,2024-07-18,North,Credit Card,2323.28,Electronics,Laptops,Electra,Geeta Shah,Female,41,Surat,2656.0,332.7199999999998,531.2,False
8489,482,1,126.35,5,1452,2024-11-25,2024-11-26,East,Credit Card,67.32,Clothing,Footwear,TrendSetter,Arjun Kumar,Male,26,Nagpur,126.35,59.03,6.3175,False
8489,167,3,3044.25,25,1452,2024-11-25,2024-11-26,East,Credit Card,2312.14,Electronics,Laptops,SkyNet,Arjun Kumar,Male,26,Nagpur,9132.75,2196.33,2283.1875,True
8489,37,1,158.1,15,1452,2024-11-25,2024-11-26,East,Credit Card,94.29,Clothing,Kids' Wear,UrbanFit,Arjun Kumar,Male,26,Nagpur,158.1,63.80999999999999,23.715,False
8489,300,1,38.0,0,1452,2024-11-25,2024-11-26,East,Credit Card,17.66,Books,Comics,PageTurner,Arjun Kumar,Male,26,Nagpur,38.0,20.34,0.0,False
8490,34,1,2768.0,20,1265,2023-11-02,2023-11-03,South,Net Banking,2132.43,Electronics,Cameras,TechPro,Sara Yadav,Female,24,Jaipur,2768.0,635.5700000000002,553.6,False
8490,438,2,283.1,5,1265,2023-11-02,2023-11-03,South,Net Banking,161.48,Clothing,Men's Wear,ClassicWear,Sara Yadav,Female,24,Jaipur,566.2,243.24000000000007,28.31,False
8490,446,1,55.0,0,1265,2023-11-02,2023-11-03,South,Net Banking,24.23,Books,Educational,KnowledgeFirst,Sara Yadav,Female,24,Jaipur,55.0,30.77,0.0,False
8491,380,1,323.85,15,1372,2024-10-06,2024-10-07,South,UPI,223.2,Sports & Outdoors,Fitness,SportMax,Vivaan Menon,Male,57,Nagpur,323.85,100.65000000000003,48.5775,False
8491,126,2,468.0,20,1372,2024-10-06,2024-10-07,South,UPI,293.49,Sports & Outdoors,Team Sports,ActiveGear,Vivaan Menon,Male,57,Nagpur,936.0,349.02,187.2,False
8492,242,1,496.4,15,1406,2023-08-18,2023-08-20,East,Wallet,303.08,Home & Kitchen,Bedding,ComfortPro,Arjun Verma,Male,30,Surat,496.4,193.32,74.46,False
8492,298,1,153.9,5,1406,2023-08-18,2023-08-20,East,Wallet,80.29,Clothing,Kids' Wear,TrendSetter,Arjun Verma,Male,30,Surat,153.9,73.61,7.695,True
8493,108,1,48.0,0,896,2024-03-02,2024-03-03,East,UPI,19.36,Books,Comics,LearnHub,Aarav Yadav,Male,31,Surat,48.0,28.64,0.0,False
8493,486,2,87.4,5,896,2024-03-02,2024-03-03,East,UPI,54.34,Home & Kitchen,Furniture,DreamHome,Aarav Yadav,Male,31,Surat,174.8,66.12,8.74,False
8494,415,1,253.0,0,643,2024-11-08,2024-11-10,North,UPI,146.48,Home & Kitchen,Bedding,HomeEase,Vikram Verma,Male,40,Coimbatore,253.0,106.52000000000001,0.0,False
8494,409,2,1771.5,25,643,2024-11-08,2024-11-10,North,UPI,1525.63,Electronics,Smartwatches,TechPro,Vikram Verma,Male,40,Coimbatore,3543.0,491.7399999999998,885.75,False
8494,192,2,37.4,15,643,2024-11-08,2024-11-10,North,UPI,17.4,Books,Magazines,StoryHouse,Vikram Verma,Male,40,Coimbatore,74.8,40.0,11.22,False
8495,226,1,99.0,0,1033,2023-10-10,2023-10-12,North,UPI,46.46,Sports & Outdoors,Cycling,OutdoorPro,Geeta Shah,Female,41,Surat,99.0,52.54,0.0,False
8495,278,1,430.5,25,1033,2023-10-10,2023-10-12,North,UPI,325.63,Home & Kitchen,Furniture,LivingSpace,Geeta Shah,Female,41,Surat,430.5,104.87,107.625,False
8495,185,1,113.05,5,1033,2023-10-10,2023-10-12,North,UPI,64.23,Clothing,Kids' Wear,StyleCraft,Geeta Shah,Female,41,Surat,113.05,48.81999999999999,5.6525,True
8496,387,1,47.0,0,676,2024-03-16,2024-03-17,East,Net Banking,22.69,Clothing,Kids' Wear,ClassicWear,Meera Gupta,Female,39,Bhubaneswar,47.0,24.31,0.0,False
8496,260,1,161.1,10,676,2024-03-16,2024-03-17,East,Net Banking,85.56,Sports & Outdoors,Team Sports,FitLife,Meera Gupta,Female,39,Bhubaneswar,161.1,75.53999999999999,16.11,False
8497,191,2,375.3,10,66,2023-07-20,2023-07-22,North,UPI,192.51,Sports & Outdoors,Camping,SportMax,Ravi Sen,Male,45,Surat,750.6,365.58000000000004,75.06,True
8498,416,1,1007.55,55,77,2023-06-12,2023-06-20,West,UPI,1353.22,Electronics,Cameras,TechPro,Ananya Sen,Female,42,Patna,1007.55,-345.6700000000001,554.1525,True
8498,113,1,207.0,0,77,2023-06-12,2023-06-20,West,UPI,99.72,Clothing,Kids' Wear,FashionHub,Ananya Sen,Female,42,Patna,207.0,107.28,0.0,False
8498,283,1,645.3,10,77,2023-06-12,2023-06-20,West,UPI,360.69,Home & Kitchen,Storage,KitchenKing,Ananya Sen,Female,42,Patna,645.3,284.60999999999996,64.53,False
8498,185,1,89.25,25,77,2023-06-12,2023-06-20,West,UPI,64.23,Clothing,Kids' Wear,StyleCraft,Ananya Sen,Female,42,Patna,89.25,25.019999999999996,22.3125,False
8499,151,2,397.0,0,830,2023-06-19,2023-06-20,South,Net Banking,217.31,Home & Kitchen,Bedding,HomeEase,Vivaan Roy,Male,27,Nagpur,794.0,359.38,0.0,True
8500,304,1,418.95,5,1969,2024-12-09,2024-12-13,West,Debit Card,204.13,Sports & Outdoors,Team Sports,FitLife,Manoj Patel,Male,39,Ranchi,418.95,214.82,20.9475,True
8500,40,1,184.8,20,1969,2024-12-09,2024-12-13,West,Debit Card,115.16,Sports & Outdoors,Team Sports,SportMax,Manoj Patel,Male,39,Ranchi,184.8,69.64000000000001,36.96,False
8501,444,1,259.2,10,1071,2024-12-03,2024-12-04,West,UPI,182.92,Home & Kitchen,Bedding,KitchenKing,Riya Desai,Female,30,Coimbatore,259.2,76.28,25.92,False
8501,126,1,585.0,0,1071,2024-12-03,2024-12-04,West,UPI,293.49,Sports & Outdoors,Team Sports,ActiveGear,Riya Desai,Female,30,Coimbatore,585.0,291.51,0.0,False
8502,408,1,110.0,0,305,2023-06-01,2023-06-02,South,Debit Card,52.04,Clothing,Footwear,ClassicWear,Sara Mukherjee,Female,28,Dehradun,110.0,57.96,0.0,False
8502,403,3,119.0,0,305,2023-06-01,2023-06-02,South,Debit Card,58.61,Sports & Outdoors,Yoga,ActiveGear,Sara Mukherjee,Female,28,Dehradun,357.0,181.17000000000002,0.0,False
8502,402,1,355.3,15,305,2023-06-01,2023-06-02,South,Debit Card,219.71,Sports & Outdoors,Yoga,SportMax,Sara Mukherjee,Female,28,Dehradun,355.3,135.59,53.295,False
8502,397,1,122.55,5,305,2023-06-01,2023-06-02,South,Debit Card,81.43,Home & Kitchen,Bedding,DreamHome,Sara Mukherjee,Female,28,Dehradun,122.55,41.11999999999999,6.1275,False
8503,283,2,573.6,20,1372,2023-02-16,2023-02-20,South,UPI,360.69,Home & Kitchen,Storage,KitchenKing,Vivaan Menon,Male,57,Nagpur,1147.2,425.82000000000005,229.44,False
8503,94,1,28.05,15,1372,2023-02-16,2023-02-20,South,UPI,13.85,Clothing,Men's Wear,StyleCraft,Vivaan Menon,Male,57,Nagpur,28.05,14.200000000000001,4.2075,True
8503,315,1,536.0,0,1372,2023-02-16,2023-02-20,South,UPI,315.03,Sports & Outdoors,Fitness,SportMax,Vivaan Menon,Male,57,Nagpur,536.0,220.97000000000003,0.0,False
8503,350,1,206.1,10,1372,2023-02-16,2023-02-20,South,UPI,117.12,Sports & Outdoors,Fitness,TrailBlazer,Vivaan Menon,Male,57,Nagpur,206.1,88.97999999999999,20.61,False
8503,436,1,137.7,10,1372,2023-02-16,2023-02-20,South,UPI,73.7,Clothing,Accessories,FashionHub,Vivaan Menon,Male,57,Nagpur,137.7,63.999999999999986,13.77,False
8504,355,1,2345.15,15,1596,2023-11-13,2023-11-14,South,UPI,1718.75,Electronics,Mobile Phones,NovaTech,Jiya Shah,Female,30,Pune,2345.15,626.4000000000001,351.7725,False
8505,62,1,404.0,0,700,2024-10-27,2024-10-30,West,Credit Card,209.07,Home & Kitchen,Decor,HomeEase,Arjun Bose,Male,18,Jaipur,404.0,194.93,0.0,False
8505,376,2,29.0,0,700,2024-10-27,2024-10-30,West,Credit Card,12.52,Books,Educational,StoryHouse,Arjun Bose,Male,18,Jaipur,58.0,32.96,0.0,False
8506,391,1,141.0,0,1635,2023-01-17,2023-01-19,North,Wallet,63.46,Sports & Outdoors,Team Sports,TrailBlazer,Neha Reddy,Female,26,Nagpur,141.0,77.53999999999999,0.0,False
8507,366,2,207.1,5,1443,2023-07-10,2023-07-11,West,UPI,103.85,Clothing,Footwear,StyleCraft,Meera Roy,Female,18,Pune,414.2,206.5,20.71,False
8507,287,1,813.4,30,1443,2023-07-10,2023-07-11,West,UPI,659.97,Electronics,Headphones,NovaTech,Meera Roy,Female,18,Pune,813.4,153.42999999999995,244.02,False
8507,159,1,28.0,0,1443,2023-07-10,2023-07-11,West,UPI,13.41,Clothing,Footwear,FashionHub,Meera Roy,Female,18,Pune,28.0,14.59,0.0,False
8507,42,1,104.5,5,1443,2023-07-10,2023-07-11,West,UPI,49.88,Clothing,Women's Wear,UrbanFit,Meera Roy,Female,18,Pune,104.5,54.62,5.225,False
8508,35,1,125.4,5,262,2023-06-10,2023-06-11,South,Credit Card,63.13,Clothing,Kids' Wear,ClassicWear,Ananya Verma,Female,40,Hyderabad,125.4,62.27,6.27,False
